"key","message","comment","context"
"You can select whether the maps available in Axelor (customer/prospect localization) will use Open Street Map or Google Maps. This feature also concerns distance calculation between 2 cities for kilometric expenses. Note that with Google Maps, API fees may apply above a certain number of requests.","You can select whether the maps available in Axelor (customer/prospect localization) will use Open Street Map or Google Maps. This feature also concerns distance calculation between 2 cities for kilometric expenses. Note that with Google Maps, API fees may apply above a certain number of requests.","",""
"You can't compute a duration ratio without end date.","You can't Calcular a Duración ratio without Fecha de fin.","",""
"You can't compute a duration ratio without start date.","You can't Calcular a Duración ratio without Fecha de inicio.","",""
"You can't start a timer that has already started","You can't Iniciar a timer that has already started","",""
"You can't stop a timer that hasn't been started","You can't Detener a timer that hasn't been started","",""
"You must enter here the key provided by Fixer required for the interface to work.","You must enter here the key provided by Fixer Requerido para the interface to work.","",""
"You must enter here the key provided by Google required for the interface to work.","You must enter here the key provided by Google Requerido para the interface to work.","",""
"You must select a connection type in order to create a session","You must Seleccionar a connection Tipo in Orden to Crear a session","",""
"You will lost all configuration. Are you sure ?","You will lost Todos Configuración. ¿Está seguro ?","",""
"Your password","Your password","",""
"Your selection is valid","Your selection is Válido","",""
"ZIMBRA","ZIMBRA","",""
"ZapfDingbats","ZapfDingbats","",""
"Zip","Código postal","",""
"Zip code","Código postal","",""
"Zip/City","Código postal/Ciudad","",""
"\n","\n","",""
"advanced.export.button.export.csv","Exportar CSV","",""
"and","y","",""
"batch","Lote de proceso","",""
"batch.manual","Manual","",""
"blue","blue","",""
"boolean","boolean","",""
"btn.import","Importar","",""
"calendar.owner","Owner","",""
"checkExprValueBtn","Verificar value","",""
"checkQueryValueBtn","Verificar value","",""
"com.axelor.apps.base.job.BatchJob","com.axelor.apps.base.job.BatchJob","",""
"com.axelor.apps.base.job.CurrencyConversionJob","com.axelor.apps.base.job.CurrencyConversionJob","",""
"com.axelor.apps.base.job.GlobalTrackingLogCleaningJob","com.axelor.apps.base.job.GlobalTrackingLogCleaningJob","",""
"com.axelor.apps.base.job.IndicatorComputeJob","com.axelor.apps.base.job.IndicatorComputeJob","",""
"com.axelor.apps.base.job.MailJob","com.axelor.apps.base.job.MailJob","",""
"com.axelor.apps.base.service.batch.BaseBatchService","com.axelor.apps.base.service.batch.BaseBatchService","",""
"com.axelor.apps.base.service.batch.ImportBatchService","com.axelor.apps.base.service.batch.ImportBatchService","",""
"com.axelor.apps.base.service.batch.MailBatchService","com.axelor.apps.base.service.batch.MailBatchService","",""
"com.axelor.mail.service.MailFetchJob","com.axelor.mail.service.MailFetchJob","",""
"confirm password","Confirmar password","",""
"cost price","cost Precio","",""
"current password","current password","",""
"cyan","cyan","",""
"dark-gray","dark-gray","",""
"day","Día","",""
"days","days","",""
"double","double","",""
"each month","each Mes","",""
"first","first","",""
"fourth","fourth","",""
"gives access to a repository with the same syntax as the repositories in java","gives access to a repository with the same syntax as the repositories in java","",""
"gives access to connected user.","gives access to connected Usuario.","",""
"gives access to today date and","gives access to today Fecha y","",""
"gray","gray","",""
"green","green","",""
"http://www.url.com","http://www.url.com","",""
"iCalendars","iCalendars","",""
"iEvents","iEvents","",""
"import.name","Importar","",""
"import.verb","Importar","",""
"importconfig.btn","Importar","",""
"in percantage or pixel like (50%, 50px)","in percantage or pixel like (50%, 50px)","",""
"int","int","",""
"is used for concatenation","is used para concatenation","",""
